,2B,3B,BA,BB,HBP,HOF,HR,IBB,OBP,OPS,SB,SF,SLG,firstName,games,hits,lastName,player_id,runs,seasons,WAR,BA,WAR,OBP,OPS,SLG,seasons,predictions
8148,77.00999999999998,25.02,0.2551556813586737,277.0,32.0,0,9.07,35.0,0.3349964362081255,0.6525297964992698,22.01,24.0,0.3175333602911444,Timothy Earl,972.0,631.0,Flannery,flannti01,255.0,11.0,9.17,0.2551556813586737,9.17,0.3349964362081255,0.6525297964992698,0.3175333602911444,11.0,0
8149,260.01,54.03,0.26785098309761984,718.0,61.0,1,255.0,72.0,0.35157545605306795,0.8148507233866312,284.0,56.0,0.4632752673335632,Kirk Harold,1635.0,1553.0,Gibson,gibsoki01,985.0,17.0,38.26,0.26785098309761984,38.26,0.35157545605306795,0.8148507233866312,0.4632752673335632,17.0,1
8153,16.09000000000001,0.15,0.14071450890532242,20.080000000000013,0.0,0,3.1199999999999988,0.0,0.16909084829638552,0.3545055620414816,0.15,2.0,0.18541471374509608,William Lee,398.0,81.06000000000002,Gullickson,gullibi01,30.06000000000001,15.0,-0.23,0.14071450890532242,-0.23,0.16909084829638552,0.3545055620414816,0.18541471374509608,15.0,0
8155,186.03,7.1099999999999985,0.2954681053633767,133.04,44.0,0,63.06,27.0,0.32869974844558353,0.7477571905274623,8.11,43.0,0.4190574420818788,Brian David,1001.0,931.02,Harper,harpebr01,339.02,16.0,12.28,0.2954681053633767,12.28,0.32869974844558353,0.7477571905274623,0.4190574420818788,16.0,0
8157,96.01,6.089999999999999,0.2565017848036716,220.0,9.0,0,30.07000000000001,25.0,0.33002705139765554,0.6877017071855189,12.07,28.0,0.3576746557878633,Daniel William,883.0,503.0,Heep,heepda01,208.01,13.0,0.6,0.2565017848036716,0.6,0.33002705139765554,0.6877017071855189,0.3576746557878633,13.0,0
8158,510.0,66.05999999999999,0.2787154456710154,2190.0,98.0,1,297.01,61.0,0.4012466206067888,0.8198352530308377,1406.0,67.0,0.4185886324240489,Rickey Nelson Henley,3081.0,3055.0,Henderson,henderi01,2295.0,29.0,110.81,0.2787154456710154,110.81,0.4012466206067888,0.8198352530308377,0.4185886324240489,29.0,1
8160,254.02,41.06,0.27107870630024306,627.0,22.0,0,28.05,47.0,0.3468848124276979,0.6965370838803059,188.01,53.0,0.349652271452608,Thomas Mitchell,1514.0,1450.0,Herr,herrto01,676.0,16.0,23.29,0.27107870630024306,23.29,0.3468848124276979,0.6965370838803059,0.349652271452608,16.0,0
8162,1.07,0.08,0.0914046883518081,2.06,0.0,0,0.08,0.0,0.10809846592936137,0.2128595053623979,0.08,0.0,0.10476103943303652,Dewey LaMarr,246.0,10.06,Hoyt,hoytla01,7.06,8.0,-0.44,0.0914046883518081,-0.44,0.10809846592936137,0.2128595053623979,0.10476103943303652,8.0,0
8165,34.0,5.049999999999999,0.25237592397043296,73.0,6.0,0,7.049999999999999,1.0,0.3075435203094777,0.6288212394224661,13.03,8.0,0.3212777191129884,Lynn Morris,527.0,239.0,Jones,jonesly01,109.0,8.0,-1.23,0.25237592397043296,-1.23,0.3075435203094777,0.6288212394224661,0.3212777191129884,8.0,0
8166,66.02,3.05,0.23304966003451275,67.00999999999999,12.0,0,27.040000000000006,3.0,0.2735607985983671,0.6196176414177945,9.05,9.0,0.34605684281942745,Robert Henry,479.0,316.02,Kearney,kearnbo01,131.01999999999998,8.0,3.89,0.23304966003451275,3.89,0.2735607985983671,0.6196176414177945,0.34605684281942745,8.0,0
8167,17.049999999999994,0.09,0.21310940499040307,68.03,2.0,0,12.04,8.0,0.30326784248697725,0.6187764797230617,1.08,6.0,0.3155086372360845,Alan Lee,228.0,111.03,Knicely,kniceal01,48.04,9.0,-1.39,0.21310940499040307,-1.39,0.30326784248697725,0.6187764797230617,0.3155086372360845,9.0,0
8168,44.01,5.06,0.2662276575729069,106.01,2.0,0,15.04,13.0,0.3296852471732953,0.6892807316511881,7.0699999999999985,15.0,0.35959548447789275,Wayne Richard,550.0,283.0,Krenchicki,krencwa01,107.0,9.0,3.77,0.2662276575729069,3.77,0.3296852471732953,0.6892807316511881,0.35959548447789275,9.0,0
8169,23.02,0.08,0.23585034013605444,60.0,2.0,0,5.06,1.0,0.3280830039525692,0.6509174710727506,5.039999999999999,3.0,0.32283446712018143,Russell Jay,277.0,104.01,Kuntz,kuntzru01,75.02,8.0,-0.8,0.23585034013605444,-0.8,0.3280830039525692,0.6509174710727506,0.32283446712018143,8.0,0
8170,3.12,2.12,0.12015126553841544,13.079999999999998,0.0,0,0.14,0.0,0.1600864757584349,0.3093675900313119,0.14,2.0,0.14928111427287702,Charles Louis,394.0,32.09,Leibrandt,leibrch01,7.089999999999997,14.0,-0.53,0.12015126553841544,-0.53,0.1600864757584349,0.3093675900313119,0.14928111427287702,14.0,0
8173,3.05,3.05,0.3015777429844635,0.07,0.0,0,0.07,0.0,0.30216606498194953,0.7164741463983051,2.05,0.0,0.4143080814163556,Donald Renie,174.0,25.040000000000006,Martin,martire01,8.05,7.0,1.26,0.3015777429844635,1.26,0.30216606498194953,0.7164741463983051,0.4143080814163556,7.0,0
8175,23.02,2.06,0.21072619047619048,67.01,4.0,0,21.01,8.0,0.27046597092725266,0.5885373994986812,0.08,6.0,0.31807142857142856,Jerry Austin,392.0,177.01,Narron,narroje01,64.01,8.0,-1.95,0.21072619047619048,-1.95,0.27046597092725266,0.5885373994986812,0.31807142857142856,8.0,0
8176,5.099999999999998,0.12999999999999998,0.13599909635151938,5.089999999999998,0.0,0,0.12999999999999998,0.0,0.15926835926835936,0.3277423228965081,0.12999999999999998,1.0,0.16847396362814876,Dickie Ray,277.0,24.08000000000001,Noles,nolesdi01,9.079999999999998,13.0,-0.17,0.13599909635151938,-0.17,0.15926835926835936,0.3277423228965081,0.16847396362814876,13.0,0
8177,10.01,1.06,0.1914893617021277,43.0,1.0,0,3.0399999999999987,0.0,0.27423167848699764,0.5222369976359338,1.06,3.0,0.24800531914893614,Preston Michael,197.0,72.0,O'Berry,oberrmi01,38.0,7.0,0.0,0.1914893617021277,0.0,0.27423167848699764,0.5222369976359338,0.24800531914893614,7.0,0
8178,6.039999999999999,0.08,0.15071401664326564,8.03,0.0,0,2.06,0.0,0.17344354086121852,0.3665533658672113,0.08,0.0,0.1931098250059929,Frank Enrico,220.0,44.01,Pastore,pastofr01,15.02,8.0,-0.22,0.15071401664326564,-0.22,0.17344354086121852,0.3665533658672113,0.1931098250059929,8.0,0
8179,34.010000000000005,10.03,0.27747551686615884,107.0,9.0,0,2.039999999999999,5.0,0.3557046979865772,0.6986753182259677,20.01,8.0,0.3429706202393906,Richard Devin,307.0,255.0,Peters,peterri01,135.0,5.0,3.21,0.27747551686615884,3.21,0.3557046979865772,0.6986753182259677,0.3429706202393906,5.0,0
8182,0.07,0.07,0.13842619184376795,8.049999999999999,0.0,0,0.07,0.0,0.2113564668769716,0.3546074720464145,0.07,0.0,0.14325100516944286,Charles David,141.0,12.05,Rainey,rainech01,6.05,7.0,0.14,0.13842619184376795,0.14,0.2113564668769716,0.3546074720464145,0.14325100516944286,7.0,0
8183,430.03,113.06000000000002,0.2936211749085044,1330.02,42.0,1,170.02999999999997,148.0,0.3853700037693689,0.8104427888541468,808.02,76.0,0.42507278508477786,Timothy,2502.0,2605.01,Raines,raineti01,1571.0,24.0,69.1,0.2936211749085044,69.1,0.3853700037693689,0.8104427888541468,0.42507278508477786,24.0,1
8193,0.16,0.16,0.07476635514018691,0.16,0.0,0,0.16,0.0,0.13913043478260867,0.6624949207639171,0.16,0.0,0.5233644859813085,David Andrew,454.0,0.16,Stieb,stiebda01,2.1399999999999983,16.0,0.18,0.07476635514018691,0.18,0.13913043478260867,0.6624949207639171,0.5233644859813085,16.0,0
8195,193.01,42.03,0.2643290627107215,348.01,9.0,0,71.04,51.0,0.3166715210255711,0.6911803994252115,167.01999999999995,35.0,0.3745088783996404,Richard William,1387.0,1176.0,Thon,thondi01,496.0,15.0,23.91,0.2643290627107215,23.91,0.3166715210255711,0.6911803994252115,0.3745088783996404,15.0,1
8198,57.02,17.04,0.24123120973514675,120.01,7.0,0,18.06,9.0,0.3018913344740763,0.6471168176523154,64.02,13.0,0.3452254831782391,William McKinley,727.0,337.0,Venable,venabma01,176.0,12.0,1.02,0.24123120973514675,1.02,0.3018913344740763,0.6471168176523154,0.3452254831782391,12.0,0
8199,196.01,41.03,0.27595445411922304,351.0,13.0,0,130.01999999999998,28.0,0.3280032800328003,0.7531271916202082,83.04,35.0,0.4251239115874079,Gary Lamell,1287.0,1236.0,Ward,wardga01,594.0,13.0,17.57,0.27595445411922304,17.57,0.3280032800328003,0.7531271916202082,0.4251239115874079,13.0,0
8205,43.01,10.05,0.2355072463768116,94.0,20.0,0,37.01,12.0,0.3040650406504065,0.6973077942735949,7.049999999999999,12.0,0.3932427536231884,Luis,568.0,260.0,Aguayo,aguaylu01,142.0,11.0,2.83,0.2355072463768116,2.83,0.3040650406504065,0.6973077942735949,0.3932427536231884,11.0,0
8207,0.08,0.08,0.02605863192182412,0.08,0.0,0,0.08,0.0,0.05079365079365082,0.23320407424641965,0.08,0.0,0.18241042345276884,Michael Dennis,197.0,0.08,Armstrong,armstmi01,0.08,8.0,0.1,0.02605863192182412,0.1,0.05079365079365082,0.23320407424641965,0.18241042345276884,8.0,0
8208,138.01999999999998,19.050000000000004,0.2751926040061633,371.0,5.0,0,10.07,9.0,0.3486263736263736,0.687402952979224,117.02,19.0,0.3387765793528505,Walter Wayne,1102.0,893.0,Backman,backmwa01,482.0,14.0,13.12,0.2751926040061633,13.12,0.3486263736263736,0.687402952979224,0.3387765793528505,14.0,0
8209,488.0,49.11999999999998,0.2892612030682277,1062.0,14.0,1,384.01,187.0,0.3556798700712803,0.8203821308706343,34.17,99.0,0.464702260799354,Harold Douglas,2830.0,2866.0,Baines,baineha01,1299.0,27.0,38.53,0.2892612030682277,38.53,0.3556798700712803,0.8203821308706343,0.464702260799354,27.0,1
8210,10.03,1.07,0.19666666666666666,2.0699999999999985,0.0,0,0.08,0.0,0.2011544735851424,0.4508553282859971,0.08,3.0,0.2497008547008547,Bruce Michael,142.0,46.02,Berenyi,berenbr01,14.03,8.0,0.98,0.19666666666666666,0.98,0.2011544735851424,0.4508553282859971,0.2497008547008547,8.0,0
8215,290.0,31.030000000000005,0.26916638767994644,387.0,38.0,1,149.0,62.0,0.3145111386138614,0.717433803495013,64.00999999999999,65.0,0.4029226648811517,Hubert,1645.0,1608.0,Brooks,brookhu01,656.0,15.0,12.76,0.26916638767994644,12.76,0.3145111386138614,0.717433803495013,0.4029226648811517,15.0,1
8216,40.0,7.02,0.2585258525852585,53.0,10.0,0,25.0,5.0,0.3047034764826176,0.7051875248874582,2.039999999999999,6.0,0.4004840484048405,Mark Steven,304.0,235.0,Brouhard,brouhma01,108.0,6.0,-0.19,0.2585258525852585,-0.19,0.3047034764826176,0.7051875248874582,0.4004840484048405,6.0,0
8217,24.03,3.0699999999999994,0.22722846441947564,86.00999999999998,3.0,0,8.05,4.0,0.3021370999208481,0.5971807953016222,0.1,7.0,0.295043695380774,Salvatore Philip,359.0,182.01,Butera,butersa01,63.01000000000001,10.0,-1.13,0.22722846441947564,-1.13,0.3021370999208481,0.5971807953016222,0.295043695380774,10.0,0
8218,0.11,0.11,0.0180921052631579,0.11,0.0,0,0.11,0.0,0.035541195476575124,0.1621859323186804,0.11,0.0,0.12664473684210528,Ernest Carlos,193.0,0.11,Camacho,camacer01,0.11,11.0,0.12,0.0180921052631579,0.12,0.035541195476575124,0.1621859323186804,0.12664473684210528,11.0,0
8221,34.029999999999994,7.0299999999999985,0.2392003919270708,47.03,11.0,0,3.05,0.0,0.2778541953232462,0.5720396498337695,25.03,6.0,0.29418545451052336,Onix Cardona,390.0,249.01,Concepcion,conceon01,108.02,7.0,0.03,0.2392003919270708,0.03,0.2778541953232462,0.5720396498337695,0.29418545451052336,7.0,0
8225,3.1499999999999977,4.149999999999997,0.15612092187967685,8.139999999999997,0.0,0,1.1700000000000002,0.0,0.19533078372053211,0.4410057313410051,1.1700000000000002,0.0,0.24567494762047296,Mark William,625.0,26.08000000000001,Davis,davisma01,16.110000000000007,18.0,0.95,0.15612092187967685,0.95,0.19533078372053211,0.4410057313410051,0.24567494762047296,18.0,0
8226,161.0,16.02,0.2594198066022007,236.0,10.0,0,91.01,19.0,0.3127672571777642,0.7275955332697949,134.01,29.0,0.41482827609203066,Michael Dwayne,963.0,778.0,Davis,davismi02,419.01,10.0,14.47,0.2594198066022007,14.47,0.3127672571777642,0.7275955332697949,0.41482827609203066,10.0,0
8228,92.02,16.040000000000006,0.2553362867498993,222.01,8.0,0,23.02,2.0,0.3175328278837637,0.6506621069816292,218.0,8.0,0.3331292790978655,Robert Eugene,904.0,634.0,Dernier,dernibo01,374.01,10.0,6.53,0.2553362867498993,6.53,0.3175328278837637,0.6506621069816292,0.3331292790978655,10.0,0
8231,192.0,40.02,0.2765542235851687,444.0,9.0,0,147.01,96.0,0.3555610236220472,0.8309081103240266,106.03000000000002,24.0,0.4753470867019794,Leon,1067.0,992.0,Durham,durhale01,522.0,11.0,16.13,0.2765542235851687,16.13,0.3555610236220472,0.8309081103240266,0.4753470867019794,11.0,0
8232,32.02,5.02,0.2343344334433443,70.01,9.0,0,3.03,0.0,0.2931898274113713,0.583794887917422,32.01,8.0,0.29060506050605056,Jerome Mathew,468.0,213.01,Dybzinski,dybzije01,108.01,6.0,2.12,0.2343344334433443,2.12,0.2931898274113713,0.583794887917422,0.29060506050605056,6.0,0
8234,17.009999999999998,1.04,0.2514177693761815,25.01,1.0,0,5.02,1.0,0.2839413581900323,0.5999148931616769,1.04,5.0,0.3159735349716446,Leonardo Lago,174.0,133.0,Faedo,faedole01,42.0,5.0,-0.19,0.2514177693761815,-0.19,0.2839413581900323,0.5999148931616769,0.3159735349716446,5.0,0
8236,176.01999999999995,12.099999999999998,0.251661918328585,236.01,16.0,0,88.02,53.0,0.30445099025591665,0.7030834688883953,3.1199999999999983,28.0,0.3986324786324785,Richard Leo,1033.0,795.0,Gedman,gedmari01,331.0,14.0,9.66,0.251661918328585,9.66,0.30445099025591665,0.7030834688883953,0.3986324786324785,14.0,0
8237,55.0,5.049999999999999,0.2528970688479891,144.0,8.0,0,36.02,7.0,0.32125307125307123,0.6921869499170112,37.01,9.0,0.37093387866394,Terry Joe,540.0,371.0,Harper,harpete01,147.0,9.0,-0.6,0.2528970688479891,-0.6,0.32125307125307123,0.6921869499170112,0.37093387866394,9.0,0
8242,106.0,9.06,0.2422561257512714,136.0,20.0,0,23.04000000000001,9.0,0.2914702100300043,0.6230652169648171,5.069999999999999,14.0,0.33159500693481275,Glenn Edward,766.0,524.0,Hoffman,hoffmgl01,247.0,10.0,0.39,0.2422561257512714,0.39,0.2914702100300043,0.6230652169648171,0.33159500693481275,10.0,0
8244,60.01,11.05,0.23604826546003016,126.01,6.0,0,29.040000000000006,11.0,0.3037590187097699,0.6674317185589403,36.02,7.0,0.3636726998491704,Paul Wesley,466.0,313.0,Householder,housepa02,146.0,9.0,-0.03,0.23604826546003016,-0.03,0.3037590187097699,0.6674317185589403,0.3636726998491704,9.0,0
8245,0.12999999999999998,0.12999999999999998,0.07788851974898475,2.109999999999998,0.0,0,0.12999999999999998,0.0,0.14452054794520527,0.25120198020803275,0.12999999999999998,0.0,0.10668143226282747,Steven Roy,497.0,2.109999999999998,Howe,howest01,2.109999999999998,13.0,0.18,0.07788851974898475,0.18,0.14452054794520527,0.25120198020803275,0.10668143226282747,13.0,0
8252,40.02,12.04,0.2492462311557789,85.0,5.0,0,13.05,6.0,0.308675799086758,0.6616908744636424,17.03,10.0,0.3530150753768844,Terry Lee,607.0,248.0,Landrum,landrti01,120.01,11.0,2.0,0.2492462311557789,2.0,0.308675799086758,0.6616908744636424,0.3530150753768844,11.0,0
8253,193.01,26.0,0.2556549184639663,408.0,9.0,0,71.03,14.0,0.3264394829612221,0.7025836176271874,34.01,36.0,0.3761441346659653,Vance Aaron,1212.0,972.0,Law,lawva01,453.0,11.0,10.6,0.2556549184639663,10.6,0.3264394829612221,0.7025836176271874,0.3761441346659653,11.0,0
8255,52.02,13.04,0.2575618698441797,139.0,8.0,0,31.020000000000003,22.0,0.3437751004016064,0.7582205632796999,11.05,7.0,0.4144454628780935,Joseph Henry,447.0,281.0,Lefebvre,lefebjo01,139.01,7.0,3.82,0.2575618698441797,3.82,0.3437751004016064,0.7582205632796999,0.4144454628780935,7.0,0
8258,4.0299999999999985,0.05,0.2625,7.01,0.0,0,0.05,0.0,0.3219170210320653,0.6379170210320653,7.02,0.0,0.316,Scott Gregory,73.0,21.0,Loucks,loucksc01,15.0,5.0,0.56,0.2625,0.56,0.3219170210320653,0.6379170210320653,0.316,5.0,0
8260,2.0699999999999994,0.09,0.1140036285388802,11.04,0.0,0,0.09,0.0,0.1528207187311785,0.2774568100353429,0.09,1.0,0.12463609130416438,Edward Francis,248.0,27.02,Lynch,lynched01,7.049999999999999,9.0,-0.8,0.1140036285388802,-0.8,0.1528207187311785,0.2774568100353429,0.12463609130416438,9.0,0
8262,3.03,1.04,0.20558827557868786,4.02,0.0,0,0.05,0.0,0.2438805587594515,0.5215137596908307,0.05,1.0,0.2776332009313792,John Robert,92.0,15.01,Martin,martijo05,4.02,5.0,0.28,0.20558827557868786,0.28,0.2438805587594515,0.5215137596908307,0.2776332009313792,5.0,0
8265,111.01,28.040000000000006,0.25344885177453025,286.01,6.0,0,42.03,14.0,0.3334631548102566,0.7093253677538892,145.01999999999995,9.0,0.3758622129436326,Eddie James,804.0,607.01,Milner,milneed01,376.01,9.0,12.77,0.25344885177453025,12.77,0.3334631548102566,0.7093253677538892,0.3758622129436326,9.0,0
8268,273.0,66.0,0.2569217540842648,616.0,58.0,0,169.0,46.0,0.3318028772574227,0.7455604009031664,280.0,45.0,0.41375752364574375,Lloyd Anthony,1588.0,1494.0,Moseby,mosebll01,869.0,12.0,27.42,0.2569217540842648,27.42,0.3318028772574227,0.7455604009031664,0.41375752364574375,12.0,0
8271,63.02,8.02,0.2655172413793103,99.0,9.0,0,22.02,6.0,0.32550860719874797,0.7161292968539205,27.02,10.0,0.3906206896551725,Thomas Reid,540.0,308.0,Nichols,nichore01,156.0,9.0,1.72,0.2655172413793103,1.72,0.32550860719874797,0.7161292968539205,0.3906206896551725,9.0,0
8274,298.0,27.050000000000008,0.2599784250269687,455.01,23.0,1,107.03,72.0,0.30906593994869386,0.6727876227965903,80.05000000000003,38.0,0.3637216828478965,Antonio Francesco,1988.0,1687.0,Pena,penato01,667.0,19.0,24.61,0.2599784250269687,24.61,0.30906593994869386,0.6727876227965903,0.3637216828478965,19.0,1
8275,47.02,16.03,0.26995142262317834,149.0,8.0,0,2.06,3.0,0.33997509339975096,0.6690937609917009,78.0,8.0,0.32911866759195,John Patrick,433.0,389.0,Perconte,percoja01,191.0,7.0,5.95,0.26995142262317834,5.95,0.33997509339975096,0.6690937609917009,0.32911866759195,7.0,0
8277,64.04,7.099999999999998,0.2389482200647249,390.02,21.0,0,123.05,28.0,0.3735881575839232,0.8538470572602986,10.079999999999998,21.0,0.4802588996763755,Kenneth Allen,761.0,443.01,Phelps,phelpke01,308.03,14.0,9.4,0.2389482200647249,9.4,0.3735881575839232,0.8538470572602986,0.4802588996763755,14.0,0
8278,8.03,3.0499999999999994,0.19230769230769232,41.0,1.0,0,4.04,3.0,0.2948328267477204,0.5789237358386294,0.06000000000000001,1.0,0.2840909090909091,Mario,184.0,55.0,Ramirez,ramirma01,33.0,6.0,-0.28,0.19230769230769232,-0.28,0.2948328267477204,0.5789237358386294,0.2840909090909091,6.0,0
8279,224.0,31.030000000000005,0.2606479796141245,264.0,21.0,0,53.0,37.0,0.2953216374269006,0.6369779898113199,112.01,35.0,0.3416563523844194,Rafael Emilio,1539.0,1432.0,Ramirez,ramirra01,562.0,13.0,5.88,0.2606479796141245,5.88,0.2953216374269006,0.6369779898113199,0.3416563523844194,13.0,0
8280,43.03,1.06,0.2442528735632184,55.01,3.0,0,38.01,1.0,0.2830082910642761,0.6797324289953106,4.05,4.0,0.3967241379310345,Floyd Kinnard,390.0,255.0,Rayford,rayfofl01,112.0,7.0,1.08,0.2442528735632184,1.08,0.2830082910642761,0.6797324289953106,0.3967241379310345,7.0,0
8281,15.01,1.04,0.22586206896551725,27.01,1.0,0,4.0299999999999985,1.0,0.25939217957292704,0.5355645933660305,11.03,5.0,0.2761724137931035,Michael Anthony,185.0,131.0,Richardt,richami01,46.01,5.0,-1.49,0.22586206896551725,-1.49,0.25939217957292704,0.5355645933660305,0.2761724137931035,5.0,0
8284,198.0,12.06,0.2586325177223874,567.0,22.0,0,68.0,101.0,0.34406881376275256,0.7001447341835163,29.040000000000006,37.0,0.3560759204207637,Michael Lorri,1441.0,1131.0,Scioscia,sciosmi01,398.0,13.0,26.04,0.2586325177223874,26.04,0.34406881376275256,0.7001447341835163,0.3560759204207637,13.0,0
8286,0.21000000000000005,0.21000000000000005,0.04959451029320018,3.1799999999999966,0.0,0,1.2000000000000002,0.0,0.09450222882615143,0.21006679526408026,0.21000000000000005,0.0,0.1155645664379288,Lee Arthur,1023.0,3.1799999999999966,Smith,smithle02,2.199999999999996,21.0,0.18,0.04959451029320018,0.18,0.09450222882615143,0.21006679526408026,0.1155645664379288,21.0,0
8288,118.0,8.03,0.27120315581854043,114.0,7.0,0,41.03,10.0,0.3095018450184502,0.7075048035983318,6.039999999999999,19.0,0.3980029585798816,David Leslie,582.0,550.0,Stapleton,staplda01,238.0,7.0,1.97,0.27120315581854043,1.97,0.3095018450184502,0.7075048035983318,0.3980029585798816,7.0,0
8296,84.02,6.079999999999999,0.24314437555358726,248.03,29.0,0,98.03,21.0,0.32431891261587026,0.7403020835636116,4.079999999999999,12.0,0.4159831709477413,Osvaldo Jose,739.0,549.02,Virgil,virgioz02,258.02,11.0,9.0,0.24314437555358726,9.0,0.32431891261587026,0.7403020835636116,0.4159831709477413,11.0,0
8297,76.01,10.02,0.26841448189762795,127.0,4.0,0,27.01,27.0,0.3216743119266055,0.7006256227880288,9.01,11.0,0.3789513108614232,George Stephen,628.0,430.0,Vukovich,vukovge01,164.0,6.0,2.17,0.26841448189762795,2.17,0.3216743119266055,0.7006256227880288,0.3789513108614232,6.0,0
8298,37.06,7.069999999999999,0.2456943303204601,109.03,1.0,0,17.07,7.0,0.3047919942177149,0.6346358726071972,67.03,15.0,0.3298438783894823,Cleotha,526.0,299.01,Walker,walkech01,150.01,12.0,-2.16,0.2456943303204601,-2.16,0.3047919942177149,0.6346358726071972,0.3298438783894823,12.0,0
8303,227.0,71.0,0.2742442088731841,282.0,23.0,0,67.00999999999999,36.0,0.31408008857722824,0.7002265353773853,327.0,20.0,0.386146446800157,William Hayward,1403.0,1397.0,Wilson,wilsomo01,731.0,13.0,22.16,0.2742442088731841,22.16,0.31408008857722824,0.7002265353773853,0.386146446800157,13.0,0
